index-out,fhr-out,toco-out,tocopeak,eval,eval_detail,sig_qual,corrected,baseline,base_max,floatline,accDec,dec_class,decSum,accSum,osci_print,validFHR,rawDeviation,minDeviation,quantilDev,sinus,osci_class,stv,delay,eval_stv,eval_signalquality,eval_dec,eval_acc,eval_var,eval_baseline
103,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
143,161.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
144,161.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
145,162.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
146,162.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
147,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
148,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
149,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
150,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
151,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
152,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
153,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
154,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
162,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
164,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
165,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
166,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
167,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
168,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
169,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
170,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
171,163.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,20.0,-1.0,255.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
